" Aaron's still closed at $100,000 deals public company in 10 years old , it doesn't stop , has to be you , so it's there's two ends of it like the traditional model , for this kind of thing is iPod Touch kind of onboarding , but because we have a mobile app , we're kind of open to it ",0
"hey so I made a list , so you can see if we can , what I think might be at your your your list look up because I'm sure you're , busy , traveling and whatever I just want to make sure we're lineup the priorities for tomorrow ",0
 you you pitch for 20 minutes ,0
so that like again we need to start working with acquisitions to get that off the ground cuz we we haven't even had kind of a ,1
actually send you our social impact deck which we are doing so we have done three segments for social impact where we occurring ,1
" woman becomes bullet points , as we talking should  I could I mean ",0
cool so we definitely need to get that documents through listen to roberta try and see if you can get it by tomorrow cuz of business for us that gives all me friday ,1
" so so what it's like ? the app is basically , like you know , jr",0
 acting on that position  that position needs to change ,0
 now it's going to be like a two-million-dollar sensor ,0
" how are you for you to have the Spotify ? yes , I'll , send you the deck and the demo videos to might be easier for you , the forward you on some kind of where we send the product right now perfect , yeah or we can dial-in I can use whatever system you ",1
 they gave you some very good hugs on how to get custom Appliance quickly and you can use down at work as well ,0
 no  the future  today I got the true ,0
 I know now that I understand better what you think ,0
" sorry , I just need to jump on the door ",0
 to is I mean the power of listening alone ,0
" so we're working on that as well and give you a little look so web RTC with trying to simplify kind of gets back to the essentials of what a call really needs so taking up the whole unit top left of your screen that you do today , it's a bit weird right ",0
" So , so I could go back and refresh this model , because I was mainly waiting to get a thesis that I felt could work , and this thesis feels like Kobe right , but when we spoke last week ",0
come spears i'll send you this as a cxl or else even in the r&b folder i love that  please ,1
" why is clear , so we focus primarily on we're here ",0
 you can stop yeah  all about that ,0
" you see my screen and let me know if you have any heart stops or whatever I'm just chilling at the airport , but no that's fine ",0
" so that's why you see my screen now skip a check coming up , hello , hello , hey Jordan , sorry , just join ",0
" allow you so next to the icon , with the headphones there's one with two boxes : Youfit there we go ",0
" I , don't know I'm , not I'm , not aware of that layer of the details , so you're saying we can do this or did I can already see this Alec on my computer yeah after I submitted them ",0
 I live I want to check out ,0
" it's not that many , that's quite a few ultimate one day , one day destroy my teams ",0
" we talked about natural language , so you think, , summarization , I , don't know ",0
" intelligence plant really helps you to search through old , and we also keep my voice in this conversation , and then we calculate the sheriff speech and then basically the customer voice is heard here ",0
remind me to process via steps ,1
questions if you don't mind i'm going to follow up with you on ,1
" so essentially , it's a really easy way to interact with audio and then what we're doing it or squeezing important information from your call and we're trying to populate it into the Mary's that matter in a summary email ",0
" now we have Sops , we have everything ",0
 it's a bit easier to have a I would need like ,0
" this is either or a main product , and our point is the attendance in the forest syrup 50 points on in Newtown feedback and the largest ",0
" what's your view on the The Voice space , like did you guys have been dealing with live interaction you know and I can see ",0
 maybe your side's expertise would be like you know ,0
 we should be using like the rapper platform right ,0
 you know have an idea of what we can do ,0
com to put the same cold and rainy I worked my starter for basic to experience ,0
check to make sure that the model represents a real world problem in the validation for fast food in different ,1
" how are you stand by me ? Lauren Lauren Remy pleased to meet you who does one of the just want to do alright , well , I called fixing her hair and I'm fixing my body , sorry The , Mummy yeah , so so I'm not sure how much Matt Matt has told you kind of about that ",0
 they're doing some really cool shit  I'll check them out ,0
"this is something we need to action that when David goes out , he needs to drink more ",1
jim was going to follow up with him maybe you all want to just coordinate that so and ,1
" They will receive FAFSA motion detection in Social , it's okay ",0
" it was still getting faulty answers , so we had another language model , safely : cleaning the transcripts from sentences that don't make sense and then applying the action item , detection on top of it , and so this is being trained and one of the things that I'm excited about is that if we do voice activated triggers I'm sorry life transcript on the on the web , RTC call we factive Lee training , the system that that's an action item and that's the type of words and we can feed that back into the neural net and basically this life transcription thing now ",0
 you known acronyms and whatever Engel do with sounds like in a little transcribe it more accurately ,0
 it feels very self serve and then you know and bend Enterprise sales process like ticks in right ,0
 I look at the second act ,0
" your spaces is much better in this layout , so the more we can Amazon's Auto Auction Illinois bring back now , don't bring back to me suicide hotline ",0
 let me confirm everything works and then we can move there  you want to try again ,1
" so I guess your training this , depending on the implementation ",0
 the song tujhe Pashto to people now Nicole primavera ,0
" let me see you the job and then let's have the same Vitamix Savoy Pizza , so so we're now a fucking cleanse a little bit different to the first ",0
" you know what are the biggest biggest avenues for that I've got email drip campaign , so that's maybe one we forgot ",0
" really , you can see my conversation in my highlight knows it says : listen to this highlight for more detail , cuz ",0
 Marketplace start up so like so like two sided ,0
" so then we built the punctuation mechanism and another neuron that so now we have punctuation with question marks and stuff , and then we put the action item detection on top of it in with Watson ",0
" no , no I'll be to see value , I ",0
the way we think you know we need to hear the other perspectives of all we could approach this differently or dealt with it differently or you know it's good healthy ,1
 we went to sushi ya Troy people I think we went to your apartment after words that mean the first 6 months ,0
you know i am having my conscious head that you know we need to build ho sake cinemas are very senior guy but some more level guys who are the things are happening and then you can move the refund department mesa ,1
" okay , can you decide to interrupt the recording in the middle of the meeting on stop the way that according engines , when you end this call , so what is representative participant ? the only person who can end recording is who I mean in everybody exist or the organist of the call intercall a good point , though we were supposed to put in a mechanism for it  it's something we'll working on ",0
" then it's a beautiful life yeah , but he needs to be able to decide between 30 seconds , automated or 15 seconds automated , which is a bit confusing but needed , and the and holding it or and keeping it open ",0
 we couldn't do at the at the rate of just taking our past valuations and combining it the near the border ,0
" I'm sure they'll be plagued by that lady about that mean , you know , how did the Army clients are ? you know either Israeli or International ",0
a bunch of questions where we will need to start the data in in this way in this phase,1
is a small detail but i'm going to have him follow up with you about that we have you know we've got this darn maintenance building over there just got some limited ,1
 what what's your view on Enterprises this Sunday I'm always,0
" that I want to say that to get printed , I think like to save a week or two to get legal to look at it , wow slow so having Dimension to have an internal service that will take our sales called and information ",0
" rain brings the wicked brings in telegram when nope I think it's a good idea , but open you for aware that there's anything awareness , I think so to raise awareness problem ",0
" so it's a few days if you have to work on other projects in Utah anything , but this music I could dip ",0
so in the resources i'll send to you for example we have a sample volunteer policy that like if you wanted to just you know change your name into it. you have the name in the blank you ,1
" so the to be candid that that that that is my , you know my Dominic concerned about everything else ",0
" my room should be without the Wires Wireless on one seamless , integration platform , communication , the dial-in information , and you turn us on it , just Auto summarization ",0
" so just recording conversations any listen to think if I was I would pay money to record the conversations and put it in a like I have I have called with all my team members on on the forecast and then and then at 5 what the heck is I'm just really about awareness , so you as a manager , you can't be on every call alright and that you're committing to forecast based on the CRM and really it's limited data from these people and I'm talking to you as if he has a sales manager on it ",0
" we could create like lookalike audiences , with like a layer of Matt of the human Intelligence on top and hopefully get some very young targeted audiences sides that are thinking Google AdWords , obviously , can be good if people like ",0
" the only thing is the person that sends the invite is the taxonomy meaning the keyword triggers and stuff like that is linked to the invitee and currently what we do is we give the invite to the access to the recordings , but we can expand that , depending on your settings to everyone on the meeting invite and what are the things some of our clients have done ",0
" okay , they went live Jose now they have some uses her regularly doing it ",0
tomorrow so we can take a look at what it would take to get the rest of the police over the line into windows 10 ,1
" my captures everything all everybody's eating , yes , I know : I , don't know ",0
you please send me your ,1
" that is with a verbal trigger and we've built a neural net that actually , let's say we never explain to you how the trigger word works , but I told you , hey , I'm , going to send you this after the meeting will that neuron , that is learning and as we're deploying it and it's continuing to grow and identifying action items for us call based on the transcript ",0
 it definitely felt that we will win bed for dinner or you put in a trigger and there's music visiting team ,0
" that is not sales that people are using , but we don't know how to charge for it ",0
" that's for you guys , not because you know you don't know what to expect , but for you guys to be in the market and then listening to these people and trying to solve their needs , and maybe then you'll love your investors and maybe your investors ",0
" very , very basic cab , banking user I hear that yeah I'm even thought about it ",0
" tell me tell me , give me a call heels-over-head I got ",0
" don't really care much about it anymore , because we're focused primarily on the US , as our Market out of curiosity , I mean beside One , Market , being really big on the market being relatively small ",0
 you know at call atish to do is just send us both link and we can have the call and have the notes push back seat like sales activities through Slack ,0
 neither of us have hit the product Market fit the next to say : we've nailed that one don't know exactly discovery mode ,0
" just to see like the full function , vital meeting you want to send an invite who's scheduling ",0
 it is not it's not entirely wrong ,0
"best way to engage with clients is to do a # of calls poc to analyze the calls looking to answer some specific questions, based on the analysis we can look to build it out into their dashboard; but beware, the call center managers here are not very mature here, especially for smbs, they won't know what questions to ask, leverage the scripts",1
" you know going through security reviews and Citibank IBM whatever , but we need quick wins ",0
 I can forward it to you if you want ,0
" think the very simple that you cases the most important one for for right now , write all that stuff , the secondary , yeah and I ",0
 so that's what we would have to substance that they say quiet 5200 of the week ,0
"2% + 125 , like the numbers that we did agree to that and we give them a counter offer 30% 30 , 40 40 an excellent deal ",0
" that's so like make hard choices and it being on the environment of having in the room , look man, ",0
we can do is you can send us a couple of steaks with you want us to change because we could do is not forward to seem too forward to that,1
things as well but just make sure to cc me or just a quick note my way and what else is ,1
" okay , but I , agree with you that you know it's more important to focus on that ",0
" so we wouldn't you have that coming in the email and I think it's nice reminder anyway , if that's his like wave working next , when I'm in sales I do Orbeez , 15 Discovery calls every witch Fisker according to say , 15 minutes , Caldwell I invite them onto the email dial in all the director , and we start I tell them ",0
" all of are all the features for selling motion , and in that language you guys might find that you're not ",0
" the only reason I gave you the tag , the tag you I , because I thought you were redoing the layout for that anyways so might as well put it put it in there for that he would trigger salon for when the keyword trigger settings , yeah I did that I did the real agency ",0
" what pattern need the conversion from our stuff and sales force and mass and together yeah yeah I ? think it's a while , but they all want that Maven course yeah , but I think the style that the way we've been brought up product that we always take the step orders  this Deborah point one ",0
remind me to call my mother,1
" before we speak , there's not much background noise versus you know : open space , microphone , recording , app , that's kind of a story there and and if you think about the mobile platform as a whole and we've kind of been pigeonholed by the kind of users we had , which are you don't non-american majority and not oriented predominate , reforzar roll right cuz , they see smart voice recorder , some music for meetings , and but some of our best users are like students ",0
using it and to love using it we need to figure out all the different steps that are blocking them some loving using it for finding value in using you ,1
have it right now but i can send you as a follow-up with no problems at all does the network if i send you a screenshot of the call-up sure what are the different types of science ,1
"currently  is run on azure and processed through ibm watson, depending on citi's security requirements, we can deploy on premise or spin off citi-only servers through azure (or another csp of your choosing",1
" but it's something like super Stevens , just pure you , it's me I need to give it set , is exactly what you exactly this that you need to create in order to spark end this peacefully like the interest and that's how to build the whole thing ",0
" so we're doing that already with Watson and the voice triggers and people can plug in their competitors and proper , nouns and stuff ",0
so we need to figure out our annual wc changing that working capital minus any capital expenditures or ,1
" do you like music or to yourself , dare critical , not something ? let me know discount competition , free text , pet store , pick you up at home , hip4u bamboo bored and want to take my dog swimming now , the only other Convention Center bus ",0
" to start a highlight , the only thing that we haven't necessarily tested enough is that it recorded on one side ",0
" so I can give your friends like everyone , but we chat anymore , like it'll , send an iMessage every single time unless , if you're , an iPhone user , and so when you don't have like when you're roaming or whatever it doesn't , it doesn't I just sent a message to try to send that iMessages weights they're interested or you have Android , not an iPhone guide ",0
i will look at that this week and try and get together where do i find what the budget score for this ,1
" no , what I would do is show them the life transcript  they don't need to see ",0
" you said you made some pass and you know we got three place on this , but you know specifically , is that relevant or not so you know we we have to see you know I have an idea of your budgets as well and will probably start you know with what you are like the best possible tactics out there ",0
all the slogan for the sales we need to make sure that to the management we need to make sure that will the worst development based on their is market and there's no ,1
" you talk to a private moment and look here you in Dubai , you can have this logrolf and , like you , are see some my store and but then the primes that they , you guys got super ",0
 we do on a general basis regarding a conversation ,0
someone send it to me it's generally talks about ,1
 we know that the competition chorus and gone have the same exact product and they're doing fantastic ,0
 you like what what would you say it like that topic that you would like be interested in learning cuz ,0
check to make sure that the model represents a real world problem in the validation for fast food in different ,1
 it's like it  doesn't it look in Facebook ,0
someone that can come in and make sure that everything is operating on a certain level to make sure that we have the practices that are being followed coming to take the temperature on a biweekly ,1
" you are product Locker , because we have just a slight ignore it and just are getting from your website yeah , of course ",0
" that's building it right now , but anyways ",0
" is that correct , yeah ? I mean I , don't know what the fuck is that that's just like you buy a lesson you spam people , so it's targeted but yeah it started in since that you can try so I , don't know what you feel about that I mean , but I mean like what I mean again like that's just my own ",0
 I'd have to annunciate very clearly for it to understand what I'm saying like this awesome ,0
 the other thing was generate new but then generated such a terrible word and read ,0
 you know for year and they're getting they have paid me ,0
" the thing that makes sense , yeah computer , something Portugal cool mind how to read people's minds ",0
 so my background is in user acquisition and marketing ,0
have any cards right now but just send me an email,1
 lavender Ha-Ha moment for me was to look at compared with all this other stuff ,0
" sorry , I'm not holding the second part , would be if you really wanted to build a stack using the Chrome extension using the Chrome sorry native capabilities , just put listeners on each front end and Trent , and going to pass back data from Larry transcripts in whenever someone hits the highlights , I hit a central , highlight it checks all of the transcripts turns them all on ",0
in fact we need to to check so what we have the two parties common to to communication and and network and k i was ,1
" that was that was a problem , but they were saying sales BD ",0
only problem is it's not a continual make sure it's going to be covered in bar in the bank this is what we want to do want to stimulate growth you want to whatever it ,1
" should I I probably need you like it's just reload the page right , because I hit old to plug in yeah , and then you click the screen ",0
" that's a low enough number that if that moves down to 5 or whatever that doesn't change , that the entire complexity and the cash component is based on the future value and has a little bit more of an attractive perspective ",0
" they don't have any more seat , found a clothing for for Google Ventures, , specifically stop something something because for you you know anyone there ",0
" so if I wanted to a call with you , I can just type to wrap up ",0
" what do you guys use , GoToMeeting or Skype account of login in Kenya and every single meeting with a dial-in info , a lot of mackley put up or since you're either set it up or the automatic identify it ? then you just turn it on I know I'd also planning go to together , like a city of Alexa , Alexander Technologies , eventually , if they open up probably plug in our system there today sales or texting sales ",0
 he was just saying that it's a convolutional neural network I ,0
" what , if your plants are they killing with on a week-to-week basis ? on average , each of my sales person has gotten four accounts ",0
 you know you were interested in the digital advertising ,0
" the commands you give initiate highlights , you can see , highlights in the UI afterwards ",0
" definitely , let's meet up in New , York , I'm going to say the Monday morning ",1
" okay wanted to be an AI company as well , and since we are in our company and we wanted to buy the building , okay , sorry I was just will the story I hear you want to take a minute to walk over there now shower ? well , if it's not you don't mind just one minute , if we going well water over wallpaper loading now so wishing mobile cool cream I see I haven't seen , the video I will always on the dock ",0
" stop from our angle , I mean funding ",0
" like you said , you know the SMB sector is ",0
send me the referral pandora mall of the room i don't have alex modeling the cyclone down and then put a screw,1
" I can pay here they are , but some , but it's not so very different to the kind of IBM Watson Jeopardy pulling in Wikipedia hike approach ",0
"5 accident price they don't use a quarter percentage of I'm getting now 50% on demand , crazy killer , Highgrove to start of an eventual end of pancake business ? can I get hit so bad on this virus , because he added that they took business-wise did not make sense in the one we wanted to make decisions ultimately unlock the marches that are allowing us and I'll actually come back and offer them to service at the bar just order the first time Escape , that's what I'm thinking when you go to size dividends I , make I make in one month what he doesn't need ",0
video and i'll send you an update tomorrow like with hey this is what the live and end in this is in this is kind of what we know what we've got going from ,1
" there will probably be too much output , but that's a good problem to have set that from our experience , no one's going to tap or verbally , say anything it's going to be a year before that happens like it takes a really long time to build that I can I put in for the city ",0
" so it's really impressive what you can do in Inman emerging-market at a company like that Safeco CenturyLink , oh I was wondering if I was going to learn a lot more from Project to project ",0
have put into the model but was it something that we need to change in order to make that work because the floors are * 5 of what was originally done ,1
"and then they can make sure today is it in their faces, mentoring and ",1
 so let's say you know if a structure I want to see where she mentioned in perception of anything what we do I can search by speaker ,0
 it will be very interesting and funny before anything ,0
 you know design of the platform ,0
" Go back to Romney ? are you sure Asia can I exclude people from having access to the meeting to the 10 ? how do I sign in as a user we haven't made the whole email work ? we will send you the link with the email with all the notes , and then it would check whether you have an account with us ",0
 our call for a second and I'll wait on can I make ,0
" I use , wrap up services , I call to the wrap up server and I ",0
 but you know the Consulting work I really like it as well ,0
saying that white what do i need to know here send me an e-mail send me your notes or outlines you guys it's the best way i can help you okay if you're really struggling with your no taking over what we're covering hear,1
too and i'll send her the meet-up i'll cc you on email with her and send me the meet up and i'll respond with her copied on that email duck sauce recipe ,1
 it's not like me to be in person the way you have to do ,0
" the owner today was so outdated , sent on the Enterprise anyway , Google yeah ",0
" think a summary is this is good , but it will only really be seen and I say , but I minutes from another satisfactory to take another lunch  the value is that I ",0
 we were looking at multiple sites and then we followed up the connected me with Accenture for like basic meeting but yeah we spoken play Keyshia contacted ,0
make a good point we will make sure we say the guys out here to help answer your questions injective leaving out here to give you the information gta v,1
" like the end of last year , and then I picked up an a different project that was a lot more intensive and so and just kind of based on their needs ",0
" if you logging into the enterpriser , then only you the audio file Enterprise app website , even if you are able to do anything , it's like a security when your price individuals can I see see you on the phone ",0
" you should expect like five positive responses when we sent them the questions in the body of the email you got to you got quite a few right , I mean those are called  this is our actual sign ",0
 this part was an action item that might have a different turn ,0
 you know it kind of like a Google Docs I can share a document with you ,0
" navigate to this song open up , YouTube I did go back to the 35 35 stupid , absolutely like , like Pro customers like full-on users , because you're thinking what was the my position is  that means four ",0
you can send that over to their website that doesn't the detail on it  ,1
can you send me an email with a final confirmation office after your weekend,1
 what's what's the technology someone All These Little Things ? how much is your delivery cost depends on overall last month ,0
 so that's one to we said the switching selecting which type of highlight you see how simple it is for you right now ,0
" what we wanted to do is committed to doing summer of 2014 , and then November 2014 moved out and was dissimilar , active cash till February and ended up closing a second bridge , a second seed which we didn't announce and we got closed in March ",0
 so that's the reason why you want to show somebody so Candice action happening ,0
 so it's running a business is complicated ,0
" February I went back down , I was following that fired too late",0
 it was on hold all day ,0
that's a lot of stuff so we need to get information on companies that also bought stock and bone pieces so sometimes it works right ,1
" this is a group call , I mean how hard is it to build this mechanism and then suddenly Donnelly have the call ",0
so we need to make sure all the information will be available and dumb by the 8th cuz marriott wives ,1
 okay and I'm  okay makes sense ,0
" the output right like , if you put a random word in between that , doesn't make sense or was mistranscribed ",0
 Ray's used to be used to write the basic knowledge of other people ,0
it's correct. we need to do a bit of work in terms of connecting with the cms folks and and figuring out ,1
going to make sure they chemical davidson ii names in there cuz it's if you look at and that's ,1
if you can send me some transcripts i don't mind looking into it until he gets up like this doesn't take me too much time looking at yours the ones that you,1
 we had a few talks with banks ,0
" we have the other people's numbers that dialed into the call , and we can mark it to those people and I ",0
" am the mackenzies to have soccer team play in the whole thing like that kind of into an idea about a month month-and-a-half to build the back in and Roman the side to build a bird like we didn't do the whole life , so it would take about a month a month and a half to actually build-out websockets for live transcription across all platforms  using the front fence ",0
" we want to see how Washington right now washing food is done , that your items got divided into black and white sand lives ",0
 I will come up and I'm your ride ,0
" can also be a meeting effectiveness tool to help osn manage meetings internally, but needs to fit with the culture shift and business objectives",1
structure to go through and figure it out yourself and and articulate and kind of going to come to agreement because here's the trapped in the nfl like you're was kind of pulling sit into ,1
cool maybe have him send this bill i don't know what else you would want to test ,1
 now they live product and have IP that they home and we believe in a team ,0
" but yes , it would be a different ass , I think the the the thing that we're doing is looking at it and saying it's if we dilute any more than this , the deal won't make sense to us and there's a there's , a reason for that , and this could change if we wait ",0
 you going to speak to your clients ,0
" you might even what's going to it , you and I could see ",0
 Integrations were pretty focused on an Orion for like Partnerships yeah ,0
 that's another thing and you have an idea ,0
perfect send me anything else is not work on my end sounds great ,1
this we need to send it to them yet they should answer it in bayville be having every bank has a compliance committee so they've been ,1
" I mean sings , I'm watching ",0
" the Fisher I found out that your Facebook , also your New York super useful and no actually we're paying the dues no 500 setup ",0
" are the USB kiss is the first thing that you need to check , because otherwise people don't understand what you what your said , then the second leader is more between like more what you would say , so you really the USB to the and you're , probably teaching everything I just said : cuz I know nothing ",0
 then we go to our next round ,0
" are we live on I , really can't hear anyone see her around with you or her mom's license ",0
 I have a conference on an collars 50 collars ,0
" think that I think the thing that I'm struggling with a little bit is like I , just like there's , obviously a lot of options right , but none of them seem obvious and not to be like okay ",0
 Let one go on the other one put on ,0
" what I would also add is like we used an email generation service , call clear bit : okay , I'm , not sure ",0
" you have to go this completely other directions for me that that , to me start being less scalable , yeah I mean basically what I'm ",0
" I can hear you friendly , while right now this is good , show to 25,000 app installs right with a you know again , like probably fairly low percentage of daily and Monthly our monthly active user drive ",0
" you have the next light , which is 60 registered users ",0
" so if you came back -DASH and you said you know 3 or 4% , but two million that changes the mindset of the person receiving it right -DASH it's like okay , so we're getting a lot of money over time and where her first time hire in this new company I  think that sounds more detestable ",0
"hosts their own contact center, use a 3rd party service, @karim to send name of 3rd party service",1
arizona send me the picture of turkish letting robot in arizona ,1
" so I am being a thing for this guy to work next week or next week , sometime tomorrow , and then , if you'll be next president , we can put this to somebody who's ",0
" I think I said it would be the easiest to implement yeah , exactly I ",0
" the refresh button for the information here right ? that's the guy I think it's yeah I just played out a little weird Rihanna , but now aren't you work on it ",0
id of the service partner i need to make sure that they should not include whatever they have temperature in terms of number of sides and and we will create service times for decks ,1
 I would agree with that on this on what we're looking at in front of us right now ,0
" you say an Apple guy ecosystem guide , but I recently bought an Android  it's pretty good ",0
 great great coaching on your side gets ,0
 you won't tell the tone of the story ,0
" so that was the debate back then , before you don't features just give you a sense of like it was me pulling them up to a higher number ",0
 so that's the transcription that I'm seeing live and then I reinvest that time ,0
" let's sing like we're in the driver's seat , we have time he should be reaching back to us and I week and honestly meant ",0
" asking for adoption is this the planner and we had the second component , really you can plug in like what we're doing right now , right side , I mean I , took a poor man's stab at this and basically said rival , of our dialing capability , because you're , probably ordinate a little bit more , but if you're in person off of work for it's off of your mobile app off of your summarization attack resolution haha , and then we really have to figure out what to do with the web app to make it in today ",0
 I think this is give me more details on how you're envisioning this so Michael and I have a heart stopped  so any other questions ,0
shots and maybe you can send me a suggestion to run and meeting in person it to me so we can tweak it a little bit until we ,1
" think there's going to be a used case somewhere hair , which is incredibly valuable , I used to be used to be I could I would be selling update the stall of the bone Remington time ",0
" people intelligence is probably lesser-known , like you know what you can do after recording and summarize you know different things that you can do ",0
 another started : Mulberry I will announce it by the end of this week ,0
 customers would help you to bring the account help you to some rest I'm assuming you're resting with IBM Watson ,0
" are you sure you there are you getting ? are you not hearing everything where at 500 only 5 megabytes per second play megabyte on the sales front ? guys I just want to update you , and you came up with a brilliant idea to basically go through Linkedin search , Company Seagull ",0
 some thought that it was easy ,0
"cloud based deployment would be ideal for poc of , could quickly spin-off citi specific servers in a matter of weeks and be flexible to push it to any approved cloud service provider; only additional time that would be needed is custom integrations into any citi specific systems (active directory, authentication, calendar) as well as any custom security requirements needed",1
 they need to know that they can call you in the middle of the night it's going to be ,0
we do get we need to make sure when that happens next april that we call in these people they have this valentine ,1
 it's not like you can like ,0
 the calendar sweatshirt super ,0
" we don't feel that strongly either , but it's there I think ",0
" anything like that or just you know , or just let you Blancos product review whatever that , whatever that might be and then driving people to that property right , like I mean if , if if this is a tactic , that I use that very frequently in my in like consumer Facebook advertising , so , for example , right there is this ",0
" you need somebody , some bigger package yeah , so we're in agreement that basically the deal at the terms that we had gotten from him , which is 1",0
" we know that , there's a larger , that's a registered user base , but we look at you no active news about 10 times , because we've been a mobile app for so long days ",0
today we need to put that down and make sure that he's authorized heading up. ,1
philip to set up a follow up meeting with the head of the customer group mike tomlinson,1
" so we go to you know if it's a big-time Investments for something that you're not necessarily I mean if I go to a sales operations tools meet up , then I'm going to be in the perfect place and that's what I'm going to on Monday ",0
 it comes to the back at like it go to the back end ,0
" so what I'm trying to say is when it was in the text box is trying to use the same convention and perhaps me the same thing to them , going to see what it's what's written , inscription on the presentation on UCL we just looked a little crowded , but I have her guy right ",0
" so , basically , right now , our system is designed to ",0
" I think I mean just to be candid , and maybe this will be good as like a stale dialogue for you guys , one of the things that were supercontinent enough is our team is very likely will a lot of calls and feel like a look through the called Iowa opportunity like highlight like okay ",0
" actually , I agree with you , but on transcripts that the actor she goes Haywire so cuz , that's why I mentioned which is well people doing the same thing with some either way with some rice",0
 I  think that's ,0
 puppy have this in order to help and support the operation of market right now ,0
" let me do one thing , while you're on the call with us ",0
" that's kind of been a check , and you know , like a good different types ",0
just have to offer it you don't then send it to me simon to send the coffee pricing to sophia ,1
" the clothes is not just feels like it's out of my control , but if it doesn't doesn't stay here and then you say , save highlight or save whatever physically I'm done , I'm done dictating I'm done now typing ",0
" the American Guns are absolutely killing and are also message invested in , like a few something called tiger ",0
before our stuff that we did so we need to have that to be a solid number and we need to have whatever baseline we use going out has to match before june  ,1
 how did the discussions we put in all the claims and we'll see what they come back with I mean we put board seat ? will you know his end result was like look for you guys as clearly thought about this a lot so I need to go back and then I think about it ,0
be touching base with her to connect directly to sort of go over because since you she's the archivist  so tested archiving ,1
" but if I'm not getting my own now question , maybe like a hovering button on the phone in trouble ",0
" you don't want is a pastor , you know and then there's always ",0
 the call me want me to just sleep on I ,0
" camera yeah , the camera I said : yeah ",0
" that is what I mean I , don't know how good this just going to be , how kids going to be and then , if they want to take over and not have lifetime stuff and what is it the noisy environment of people around and stuff and I like okay , I , don't want to do it for my change , your mind in the middle going to think I'm not going like ",0
 Mindy the quick tips like site that you're going to build with the videos are just so whatever like beach I ,0
" so now she say like a good point , it'll also trigger , and we give them the numbers and stuff again with the limited resources we just haven't been able to have you looked carefully at the the false positive triggers right for IBM Watson terms of how often does it incorrectly trigger you know an action item when it wasn't an action item or how often does it Miss it have you looked at that at all , so it's our engines always going to be more powerful because it doesn't based on phonetic level , not the transcript level right , transcriptions always going to have that error right now , but Google Google is incredibly powerful compared to this and I think it's because of their language models , because we started plugging in language models to clean up transcripts and it actually changes dramatically ",0
" how to do that , there's more like , and that is like from a startup Founders perspective in the capital that is there ",0
" even if it's big or something change language final get money , don't worry about it , guys stop position ",0
" given an exact title , but something along guy in a business development manager or gross manager to basically build an entire sales funnel into our account  we tried United music thing ",0
" invite you have confirmed I'll , send you a link repopulated anything for you in terms of teams that we've given Avenue I think would be ",0
" with that sells motion , and just what I'll do is I'll say he's you guys have an install Chelsea would help if you guys were able to understand , what's happening in and be able to go back and track it and help them and help coach them on the better way of from the sale , and is that for coaching was that works for his hearing words that , were you decide if you want to forecast something ? if your question is any Elvis , it depends on the company right if they don't have a coaching culture and they have committing culture than they're more focused on making sure they're getting their target ",0
actually send you our social impact deck which we are doing so we have done three segments for social impact where we occurring,1
" maybe , besides the list , what you should be , maybe what I wanted to ask you is , like you know , any inside sales teams , any team that sell B2B ",0
" let's do it on the on the site by the way I keep having to sync my calendar I , don't know if that's normal , nothing to do I mean when she's on the 1st and the 15th and the 5th ",0
" you know you can do well , you know terms of content creation and everything ",0
"well , set alarm company Regular Show surf it's working this time we fix the door ",0
 Annabelle took our website kind of went through a bit of change cuz ,0
" so what ? if look up Rita just playing , leaving the problem that before experiencing or what look forward to the problems that people can almost in inside ? so teams are experiencing a lantern fish for loud and then doing because they are not aware of the very familiar with this one ",0
see if there's anything take a look at maybe the 3 and see if there's anything that is needed suggested i think we're open from a technical side with we should be monitoring anyways but ,1
" let's close these out right now , I can try to get it in 2 years  you know 30% up front ",0
" I'm just making aren't you know , David's plans are being executed and he can run that whole process ",0
" a phrase or something they haven't seen before , but there's a bit of a loop but the ideas they use it yet ",0
action item change the button style for clothes out looking at ,1
 it feels like no one's going to use it because it's a way of Google web called 600 other option to do that  teacher ,0
" maybe , if there's an extension of your awesome , are you late tomorrow in the me giving all the creams and stuff because I have a lot of stuff to finish on it ? so , like I , don't know at 9 pm",0
" it's a bit more nuanced I have to not not to pin you down like I'm , just trying to figure out what you're looking for okay ",0
" but when you need to know you do , but that's the key anyway ",0
 but I'll be honest with you on all of this stuff ,0
 that's why I'm excited by slack and posting it cuz I think it reduces the friction point to it like it's ,0
 example : are you saying that I would have to say any team ? any sales calls within my group would have to be recorded and then I would go  listen to them ,0
" I'm testing sounds good  wonderful , thanks  so much fight ",0
to journalize i got you send me home italian population this is usually defined by clinical and emma ,1
" it's not just like you know , I , don't know some of the Shadow thing that bed know you Outsource the designer your outdoor set the time , those seven people how many people are working on like actual product or engineering to micro , Founders or text that he's back in and the other used to handle Android in front end , but now he's moving a bit into the back into support and we got for engineers on top of that 300 on top of that 181 web developer ",0
" instead of thing , evil highlight that so I kind of want to get to that stage , just to see what we can come up with cuz I think web RTC is really about the flag ",0
" so we can start NES message , one more in your area ",0
was persecuted by the government please make sure that you guys do add in there that lenin was arrested and sent the prison ,1
" does it turn off there ? is there conventions , I , guess we'll figure out overtime he had to find is Microsoft's number my credit card ? maybe you should think of using it ",0
